application_ref,document_link,document_meta
S/COND/25/0950,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NtL3zZVP9rm0CY5KKU1Z-nXbLuHwPwRHiH--k_voFv1YxRVwzPOP4pR5oYEu5AQzTxPDwPTw0pKBojPWmTfzszf, 28 Jul 2025 Drawing 1335-SK-114 SURFACE WATER DRAINAGE LAYOUT PLAN
S/COND/25/0950,https://pa.swindon.gov.uk/publicaccess/files/D0FFF0256449E53F48FF6945CE83018D/pdf/S_COND_25_0950-SWINDON_EV_DRAINAGE_CALCULATION-1298254.pdf, 28 Jul 2025 Supporting Documents SWINDON EV DRAINAGE CALCULATION
S/COND/25/0950,https://pa.swindon.gov.uk/publicaccess/files/2B167EC6D6AEBF929F8442DE20E53270/pdf/S_COND_25_0950-SWINDON_EV_DRAINAGE_CALCULATION-1298255.pdf, 28 Jul 2025 Supporting Documents SWINDON EV DRAINAGE CALCULATION
S/COND/25/0950,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NtL3zZVP9rm0CY5KKU1Z-nXbLuHwPwRHiH--k_voFv1YxRVwzPOP4pR-4Tho2wTkZKHKWu10rahFIaXmOKT5MZA, 28 Jul 2025 Drawing 1335-SK-113 DRAINAGE EXCEEDANCE PLAN
S/COND/25/0950,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NtL3zZVP9rm0CY5KKU1Z-nXbLuHwPwRHiH--k_voFv1YxRVwzPOP4pRLdi21nGbD68UC1hTRa-T1XXHeSTzcdcG, 28 Jul 2025 Drawing LOCATION PLAN
S/COND/25/0950,https://pa.swindon.gov.uk/publicaccess/files/820A8265DE3ED74395D105C8D5D82C64/pdf/S_COND_25_0950-MOVEMENT_PHASING_STRATEGY-1298258.pdf, 28 Jul 2025 Supporting Documents MOVEMENT PHASING STRATEGY
S/COND/25/0950,https://pa.swindon.gov.uk/publicaccess/files/276AE0A5571873F53496D118800A1BCF/pdf/S_COND_25_0950-LEAMP-1298365.pdf, 28 Jul 2025 Supporting Documents LEAMP
S/COND/25/0950,https://pa.swindon.gov.uk/publicaccess/files/F46B16D97C4CF2D6D990936B284AC8BC/pdf/S_COND_25_0950-COVERING_LETTER-1298260.pdf, 28 Jul 2025 Supporting Documents COVERING LETTER
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/04BEC6A15959B58018B1BD070766CBB5/pdf/S_COND_25_0971-DECISION_LETTER-1379658.pdf, 12 Mar 2026 Decision DECISION LETTER
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/54DC0C95FD2106CCC7E3D05AB3B2F25F/pdf/S_COND_25_0971-DRAINAGE_COMMENTS-1378808.pdf, 11 Mar 2026 Consultee Comment DRAINAGE COMMENTS
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/56561F7B9F63719E55875BAA595C3EEF/pdf/S_COND_25_0971-HIGHWAYS_COMMENTS-1374683.pdf, 27 Feb 2026 Consultee Comment HIGHWAYS COMMENTS
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/42F86BE4A1DA78D9B02F7F3944CD1C67/pdf/S_COND_25_0971-ENVIRONMENTAL_HEALTH_OFFICER_COMMENTS-1373759.pdf, 25 Feb 2026 Consultee Comment ENVIRONMENTAL HEALTH OFFICER COMMENTS
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/87FD0D796A1870CF428E76F8A3AB7FC0/pdf/S_COND_25_0971-ECOLOGIST_COMMENTS-1370836.pdf, 17 Feb 2026 Consultee Comment ECOLOGIST COMMENTS
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH34jxN3eOfgjC2S7D0Z5whzKRcWfC6dZW5c5t8ynHtUr, 17 Feb 2026 Revised Drawing 1335-RMA-SS-100-102D GENERAL ARRANGEMENT
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/37A7851FD7E2DB003B46CAEE41C7D384/pdf/S_COND_25_0971-CONSTRUCTION_ENVIRONMENTAL_MANAGEMENT_PLAN___METHOD_STATEMENT-1370905.pdf, 17 Feb 2026 Supporting Documents CONSTRUCTION ENVIRONMENTAL MANAGEMENT PLAN & METHOD STATEMENT
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH34jxN3eOfgjG4cVPuMVB2aSTcKFMfS7FCqARjaAGQvk, 17 Feb 2026 Revised Drawing 1335-RMA-SS-800-102C LEVELS AND CONTOURS PLAN
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH34jxN3eOfgjb57zqAB7VudT5GNRDBD5Zcpdaq6ESd0w, 17 Feb 2026 Revised Drawing 1335-RMA-SS-800-101B LEVELS AND CONTOURS PLAN
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH34jxN3eOfgjnWd_6q6vF3FCSM-aWR0sIeiUWWvd-hIk, 17 Feb 2026 Revised Drawing 1335-RMA-SS-500-111D DRAINAGE CATCHMENT
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH34jxN3eOfgjsEMkJNWs6Xgnbx6Dznl2i4p6hbpp9n-2, 17 Feb 2026 Revised Drawing 1335-RMA-SS-500-110D DRAINAGE CATCHMENT
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH34jxN3eOfgjcd_qlrF50SdG2xvR5JU4kR_QRwBohCYy, 17 Feb 2026 Revised Drawing 1335-RMA-SS-500-102E DRAINAGE LAYOUT
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH34jxN3eOfgjt6JhWvMVuqRLL-eoYK0xpT5m7BAO01ug, 17 Feb 2026 Revised Drawing 1335-RMA-SS-500-101E DRAINAGE LAYOUT
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH34jxN3eOfgjQHGwgWhWlSgs5fxUPBjmBnqIxnssqyK0, 17 Feb 2026 Revised Drawing 1335-RMA-SS-100-111 FINISHES PLAN SHEET 2
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH34jxN3eOfgjg3elPKgatxEMsynrH0SrQfZmx_i-HPBM, 17 Feb 2026 Revised Drawing 1335-RMA-SS-100-110 FINISHES PLAN SHEET 1
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH34jxN3eOfgjMLZE34WvVpHVHHGM37ydRljDppGsWONw, 17 Feb 2026 Revised Drawing 1335-RMA-100-006C_RMA GENERAL ARRANGEMENT SHEET 6
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/05BCA9262CEDF9A4C7520AAC06C7595A/pdf/S_COND_25_0971-SURFACE_WATER_DRAINAGE_REPORT-1370925.pdf, 17 Feb 2026 Supporting Documents SURFACE WATER DRAINAGE REPORT
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH34jxN3eOfgj6xZ372MpLkqT1asXDfRIvgijQ-q7iD-W, 17 Feb 2026 Revised Drawing 1335-RMA-SS-100-101D GENERAL ARRANGEMENT
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/B7B7E3F971142584114BFDB43052716C/pdf/S_COND_25_0971-DECISION_-_C13-1365492.pdf, 08 Jan 2026 Decision DECISION - C13
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/7D64ADCFA66C97D5016BE57F719BD376/pdf/S_COND_25_0971-LANDSCAPE_ARCHITECT_COMMENTS-1345995.pdf, 05 Dec 2025 Consultee Comment LANDSCAPE ARCHITECT COMMENTS
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/547AB3E3FDABCECA04C3B05564F6C1D8/pdf/S_COND_25_0971-ARBORICULTURAL_METHOD_STATEMENT-1346061.pdf, 05 Dec 2025 Supporting Documents REV E ARBORICULTURAL METHOD STATEMENT
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/10FF391D9E7035A100DA17DDF1823709/pdf/S_COND_25_0971-ENVIRONMENTAL_HEALTH_OFFICER_COMMENTS-1316211.pdf, 16 Sep 2025 Consultee Comment ENVIRONMENTAL HEALTH OFFICER COMMENTS
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/56DAE81E226B9CC817D853AF36F91D20/pdf/S_COND_25_0971-DRAINAGE-1312200.pdf, 03 Sep 2025 Consultee Comment DRAINAGE
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/70823A6505FD9E270891D2B0B322C0F5/pdf/S_COND_25_0971-SOUTH_MARSTON_PARISH_COUNCIL-1310637.pdf, 01 Sep 2025 Consultee Comment SOUTH MARSTON PARISH COUNCIL
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/99E2D81F9A5B8A71A681ECC29291B63F/pdf/S_COND_25_0971-HIGHWAYS_COMMENTS-1307562.pdf, 20 Aug 2025 Consultee Comment HIGHWAYS COMMENTS
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/6294B356DF148B7967CB834F0860BAF6/pdf/S_COND_25_0971-ECOLOGIST_COMMENTS-1301562.pdf, 07 Aug 2025 Consultee Comment ECOLOGIST COMMENTS
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/8032A57AC29A86F1DDEC230695588662/pdf/S_COND_25_0971-APPLICATION_FORM-1300255.pdf, 01 Aug 2025 Application Form APPLICATION FORM
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/664A5CBF96113BB8A182C38CE69C48F9/pdf/S_COND_25_0971-SURFACE_WATER_DRAINAGE_STRATEGY-1300258.pdf, 01 Aug 2025 Supporting Documents SURFACE WATER DRAINAGE STRATEGY
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/A754B2224D09507A1BCF4EAAD999F4FC/pdf/S_COND_25_0971-LANDSCAPE__ECOLOGY_AND_ARBORICULTURAL_MANAGEMENT_PLAN-1300259.pdf," 01 Aug 2025 Supporting Documents LANDSCAPE, ECOLOGY AND ARBORICULTURAL MANAGEMENT PLAN"
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/AA34D1A3F8C87119E65C76CDCE6FF501/pdf/S_COND_25_0971-ARBORICULTURAL_METHOD_STATEMENT-1300260.pdf, 01 Aug 2025 Supporting Documents ARBORICULTURAL METHOD STATEMENT
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/0DB87C2F2DFA71B22508A46D26C3F422/pdf/S_COND_25_0971-ARBORICULTURAL_METHOD_STATEMENT-1300261.pdf, 01 Aug 2025 Supporting Documents ARBORICULTURAL METHOD STATEMENT
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/076CD990EB3304FBFBD40B4881BEA4BE/pdf/S_COND_25_0971-COVERING_LETTER-1300262.pdf, 01 Aug 2025 Correspondence COVERING LETTER
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/7604DF33AF1D992B8C05D07BA99BCA71/pdf/S_COND_25_0971-MOVEMENT_PHASING_STRATEGY-1300263.pdf, 01 Aug 2025 Supporting Documents MOVEMENT PHASING STRATEGY
S/COND/25/0971,https://pa.swindon.gov.uk/publicaccess/files/B423B26996F91C51CC994B14DB3A6FDE/pdf/S_COND_25_0971-CONSTRUCTION_ENVIRONMENTAL_MANAGEMENT_PLAN___METHOD-1300264.pdf, 01 Aug 2025 Supporting Documents CONSTRUCTION ENVIRONMENTAL MANAGEMENT PLAN & METHOD
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH2b35kZMWfOnKzQjrBemq0e19H-_AyQDOg2kG-4PcvFP, 01 Aug 2025 Drawing 1335-RMA-SS-100-101 GENERAL ARRANGEMENT SHEET 1
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH2b35kZMWfOng0M31O_sI5W6rA1OzzFMV6J1E8QwA_MC, 01 Aug 2025 Drawing 1335-RMA-SS-100-102 GENERAL ARRANGEMENT SHEET 2
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH2b35kZMWfOnHnN5a4aliYY370Dy3kGUTo3FtRRukmqr, 01 Aug 2025 Drawing 1335-RMA-SS-100-105 VISIBILITY PLAN SHEET 1
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH2b35kZMWfOn6OELuAera9jfDAr0a_xmnyebBfsiklwj, 01 Aug 2025 Drawing 1335-RMA-SS-100-106 VISIBILITY PLAN SHEET 2
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH2b35kZMWfOnE9UVxZ6mkWDtqMg22OJevOTTQKjPTioy, 01 Aug 2025 Drawing 1335-RMA-SS-100-150 STANDARD DETAILS SHEET 1 OF 3
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH2b35kZMWfOn9Q6uHlATKM37wceowduAcvboTQbctGmr, 01 Aug 2025 Drawing 1335-RMA-SS-100-151 STANDARD DETAILS SHEET 2 OF 3
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH2b35kZMWfOnaJbV3clLFbMh92Xl76MtxFOMpkZOk9jJ, 01 Aug 2025 Drawing 1335-RMA-SS-100-152 STANDARD DETAILS SHEET 3 OF 3
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH2b35kZMWfOn82vCSG0jAmPPj9RkITc6QUDNeM0gS45L, 01 Aug 2025 Drawing 1335-RMA-SS-500-101 DRAINAGE LAYOUT SHEET 1
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH2b35kZMWfOnXToo5Rv3S0UXkMjp320XvgWnbE8QNVAc, 01 Aug 2025 Drawing 1335-RMA-SS-500-102 DRAINAGE LAYOUT SHEET 2
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH2b35kZMWfOnq8JcO7Ve2-Hwo1iUPnwzs_98U2CCknvW, 01 Aug 2025 Drawing 1335-RMA-SS-500-110 DRAINAGE CATCHMENT SHEET 1 OF 2
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH2b35kZMWfOnnxji7KTh4-K3mGfPvE8SyfmCl05AidOM, 01 Aug 2025 Drawing 1335-RMA-SS-500-111 DRAINAGE CATCHMENT SHEET 2 OF 2
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH2b35kZMWfOnUiKZ4K4y5YyWtX6S2srOGkFJarvHFkJP, 01 Aug 2025 Drawing 1335-RMA-SS-800-101 LEVELS AND CONTOUR PLAN - SHEET 1
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH2b35kZMWfOnOIfSGSJO1l15TgV3VFS24irfd_aoGs2x, 01 Aug 2025 Drawing LEVELS AND CONTOURS PLAN - SHEET 2
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH2b35kZMWfOnhOJ5Hq6hWdefZ6TuBfv5Aotg0y57QVx1, 01 Aug 2025 Drawing 1335-SMPS-100-154 STANDARD DETAILS SHEET 4 OF 5
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH2b35kZMWfOn9Sltz3t71qbYJyDhse_fBlNjREIT9lS_, 01 Aug 2025 Drawing 01796-FPCR-XX-XX-DR-L-0300-P01 INDICATIVE LANDSCAPE PROPOSALS- SHEET 1 OF 2
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH2b35kZMWfOnhEA8LGms3h69TM56ulr9s7eKZ1CLwvI9, 01 Aug 2025 Drawing 01796-FPCR-XX-XX-DR-L-0300-P01 INDICATIVE LANDSCAPE PROPOSALS - SHEET 2 OF 2
S/COND/25/0971,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIoFmwdQcIMfXr14EbjfUCRbPN6J_-ppvXxG9Cize5qRH2b35kZMWfOnoJ--Zp2kKg65UoA59FBVd9f4ox_sa7Ti, 01 Aug 2025 Drawing SITE LOCATION PLAN
S/COND/25/0972,https://pa.swindon.gov.uk/publicaccess/files/3275BB8AD19160B8A641E29B55525079/pdf/S_COND_25_0972-DECISION_-_C31__C37___C61-1365493.pdf," 29 Jan 2026 Decision DECISION - C31, C37 & C61"
S/COND/25/0972,https://pa.swindon.gov.uk/publicaccess/files/2E1F19AB9CAE4F58D4576CF27871ED93/pdf/S_COND_25_0972-HIGHWAYS_COMMENTS-1342188.pdf, 25 Nov 2025 Consultee Comment HIGHWAYS COMMENTS
S/COND/25/0972,https://pa.swindon.gov.uk/publicaccess/files/0B3AD5ED4C4EC19A3AD04288306B76FD/pdf/S_COND_25_0972-CONSTRUCTION_ENVIRONMENTAL_MANAGEMENT_PLAN___METHOD_STATEMENT-1337740.pdf, 11 Nov 2025 Supporting Documents CONSTRUCTION ENVIRONMENTAL MANAGEMENT PLAN & METHOD STATEMENT
S/COND/25/0972,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIo6J9C6yIB2K6pSk1XGcDzcLTRw-gsGib2dZCTAOwk3aWVi6hJVmmkVZlZjsOQi9A7LOHoLS5olLGxYsk-gTHmg, 07 Oct 2025 Revised Drawing 20933 PL-20B BUILD PHASE LAYOUT
S/COND/25/0972,https://pa.swindon.gov.uk/publicaccess/files/BDB76FA64282E779347BECB21296B9B1/pdf/S_COND_25_0972-SOUTH_MARSTON_PARISH_COUNCIL-1310641.pdf, 01 Sep 2025 Consultee Comment SOUTH MARSTON PARISH COUNCIL
S/COND/25/0972,https://pa.swindon.gov.uk/publicaccess/files/0A86639D58F6A654F20E1ABE00B4C908/pdf/S_COND_25_0972-ENVIRONMENTAL_HEALTH_OFFICER_COMMENTS-1308051.pdf, 21 Aug 2025 Consultee Comment ENVIRONMENTAL HEALTH OFFICER COMMENTS
S/COND/25/0972,https://pa.swindon.gov.uk/publicaccess/files/604B9FEE5CD6F84B02F26B5874562D77/pdf/S_COND_25_0972-HIGHWAYS_COMMENTS-1307612.pdf, 20 Aug 2025 Consultee Comment HIGHWAYS COMMENTS
S/COND/25/0972,https://pa.swindon.gov.uk/publicaccess/files/DDF72BA4704051F4BF05A5D9AA0D0C77/pdf/S_COND_25_0972-APPLICATION_FORM-1300284.pdf, 01 Aug 2025 Application Form APPLICATION FORM
S/COND/25/0972,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIo6J9C6yIB2K6pSk1XGcDzcLTRw-gsGib2dZCTAOwk3aUBnUpyQObH-9uz5moopgJzjP1WXf1USEqn3tcackebt, 01 Aug 2025 Drawing SITE LOCATION PLAN
S/COND/25/0972,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIo6J9C6yIB2K6pSk1XGcDzcLTRw-gsGib2dZCTAOwk3aUBnUpyQObH-b0vrb_FWTxy78z539Z29M7765Qwj970A, 01 Aug 2025 Drawing PL-20 BUILD PHASE LAYOUT
S/COND/25/0972,https://pa.swindon.gov.uk/publicaccess/files/CA1296E526966459A199AAF4A2D3E60B/pdf/S_COND_25_0972-CONSTRUCTION_ENVIRONMENTAL_MANAGEMENT_PLAN___METHOD_STATEMENT-1300289.pdf, 01 Aug 2025 Supporting Documents CONSTRUCTION ENVIRONMENTAL MANAGEMENT PLAN & METHOD STATEMENT
S/COND/25/0972,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIo6J9C6yIB2K6pSk1XGcDzcLTRw-gsGib2dZCTAOwk3aUBnUpyQObH-doesylNXymzE18hpIFcE_0tpM2VQaytl, 01 Aug 2025 Drawing FIBRE NETWORK INFRASTRUCTURE LAYOUT
S/COND/25/0972,https://pa.swindon.gov.uk/publicaccess/files/EB4CCD3DCE38C02A00FFA58A507AA214/pdf/S_COND_25_0972-COVERING_LETTER-1300291.pdf, 01 Aug 2025 Correspondence COVERING LETTER
S/COND/25/0974,https://pa.swindon.gov.uk/publicaccess/files/A6B0A107ECA8603BF7DD42CD22FFFDD0/pdf/S_COND_25_0974-DECISION_-_C2__C3___C5-1365494.pdf," 04 Feb 2026 Decision DECISION - C2, C3 & C5"
S/COND/25/0974,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIqgSkkEYJpjoFd-mH9NKpmdutzwQFdM-CH8lZOvjgC6jKS36cJQVzT04kEajALjhnG73tSMS8djLZr3gsHcmn7g, 02 Feb 2026 Revised Drawing EXTERNAL WORKS PLAN
S/COND/25/0974,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIqgSkkEYJpjoFd-mH9NKpmdutzwQFdM-CH8lZOvjgC6jKS36cJQVzT0ql9F3oKl_Kz2mQnjkaU_Pgmfo_NcszBR, 02 Feb 2026 Revised Drawing MATERIALS PLAN
S/COND/25/0974,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIqgSkkEYJpjoFd-mH9NKpmdutzwQFdM-CH8lZOvjgC6jKS36cJQVzT05iDxhoGtp4Gg5JQsEDz-JlG4ykdjiJre, 02 Feb 2026 Revised Drawing BOUNDARY TREATMENTS
S/COND/25/0974,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIqgSkkEYJpjoFd-mH9NKpmdutzwQFdM-CH8lZOvjgC6jHQjDkL1BOt6Jsvjzc3s5cxlVCC31F1eORKTggaKy-QY, 16 Sep 2025 Revised Drawing PL-04F MATERIALS PLAN
S/COND/25/0974,https://pa.swindon.gov.uk/publicaccess/files/56A693D0F2FB7EF28E604471148FAB24/pdf/S_COND_25_0974-HIGHWAYS_COMMENTS-1309081.pdf, 26 Aug 2025 Consultee Comment HIGHWAYS COMMENTS
S/COND/25/0974,https://pa.swindon.gov.uk/publicaccess/files/4BA34C60BB84051D58E5685625D2B000/pdf/S_COND_25_0974-APPLICATION_FORM-1300447.pdf, 04 Aug 2025 Application Form APPLICATION FORM
S/COND/25/0974,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIqgSkkEYJpjoFd-mH9NKpmdutzwQFdM-CH8lZOvjgC6jMBnIAHQsvCo4ba4xZ7Iu8fUl6QQN355iNOE_7bahAbA, 04 Aug 2025 Drawing PL-05 EXTERNAL WORKS PLAN
S/COND/25/0974,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIqgSkkEYJpjoFd-mH9NKpmdutzwQFdM-CH8lZOvjgC6jMBnIAHQsvCoW1APsnqtS7bYmmH8CatrrkFm9HMW_Azt, 04 Aug 2025 Drawing SITE LOCATION PLAN
S/COND/25/0974,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIqgSkkEYJpjoFd-mH9NKpmdutzwQFdM-CH8lZOvjgC6jMBnIAHQsvCoBpWPqDnhvEt89GFTvQrlB9OoZs-A-cZc, 04 Aug 2025 Drawing PL-04 SIPERSEDED MATERIALS PLAN
S/COND/25/0974,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIqgSkkEYJpjoFd-mH9NKpmdutzwQFdM-CH8lZOvjgC6jMBnIAHQsvCojQ6Lk_WSVH5Ftj1u47fHDxiMpf2i3w_W, 04 Aug 2025 Drawing HSMAR-TUMU-CE-XX-DR-E-1080 SECTION 38 CONSTRUCTION DETAILS
S/COND/25/0974,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIqgSkkEYJpjoFd-mH9NKpmdutzwQFdM-CH8lZOvjgC6jMBnIAHQsvCoFWqQ8Jc_PRxRIh68QFB2pS98dRqABeCu, 04 Aug 2025 Drawing HSMAR-TUMU-CE-GF-DR-E-1120 SECTION 38 KERBING AND SURFACE FINISHES
S/COND/25/0974,https://pa.swindon.gov.uk/publicaccess/files/F831C11C7899EF7CEB8F1E355C5F673E/pdf/S_COND_25_0974-COVERING_LETTER-1300456.pdf, 04 Aug 2025 Correspondence COVERING LETTER
S/COND/25/1039,https://pa.swindon.gov.uk/publicaccess/files/814CE8D32C9E0F94DBEDDC64AF7E03E5/pdf/S_COND_25_1039-CONSULTEE_COMMENT_DOCUMENT_SUBMITTED_ONLINE-1326106.pdf, 10 Oct 2025 Consultee Comment CONSULTEE COMMENT DOCUMENT SUBMITTED ONLINE
S/COND/25/1039,https://pa.swindon.gov.uk/publicaccess/files/10CA9313EC3AB4BE0E729A15188795A9/pdf/S_COND_25_1039-DECISION-1337757.pdf, 10 Oct 2025 Decision DECISION
S/COND/25/1039,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=OY9cpShUKIobuycfCMB3sWFQBJf8RIEr7SOOxLw_OWuDIrTpAVdgV_1IN3KkHmAP69tPZp3WtFELYiwXqendiZVUn-tefY2Q, 03 Oct 2025 Revised Drawing 1335-S278-OVL-SK-134 REV C TYPICAL SECTION PLAN
S/COND/25/1039,https://pa.swindon.gov.uk/publicaccess/files/0E28F06551000403C32A2CFF87E71716/pdf/S_COND_25_1039-HIGHWAYS_COMMENTS-1310498.pdf, 29 Aug 2025 Consultee Comment HIGHWAYS COMMENTS
S/COND/25/1039,https://pa.swindon.gov.uk/publicaccess/files/5BE87DC01FF80E8A8E83009A27BE38C0/pdf/S_COND_25_1039-APPLICATION_FORM-1306607.pdf, 19 Aug 2025 Application Form APPLICATION FORM
